date,scientist,rep,primary,secondary,secondary_dose,vial,day,status
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,11,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,PBS,P.rett,5,12,1,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C3,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,1,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,3,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,5,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,12,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,12,1
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,12,0
2/13/2020,Abby,SM-P.rett2,S.m,PBS,0,C4,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,6,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,13,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,6,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,14,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,0.1,15,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,4,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,7,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,7,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,16,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,7,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,11,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,17,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,4,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,1,18,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,10,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,19,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,9,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,20,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,3,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,8,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,2,21,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,0,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,0,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,22,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,1,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,2,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,6,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,9,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,9,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,11,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,11,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,23,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,3,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,8,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,10,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,12,1
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,12,0
2/13/2020,Abby,SM-P.rett2,S.m,P.rett,5,24,12,0
9/27/2020,Abby,Fall 2020 exp 1,PBS,PBS,0,C1,12,0
9/27/2020,Abby,Fall 2020 exp 1,PBS,PBS,0,C1,12,0
