date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status,alive3,dead<3
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,9,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C3,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,5,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C5,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,PBS,0,P.rett,2,PBS Control,C6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,1,10,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,2,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,3,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.001,P.rett,2,1,4,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,5,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,6,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,8,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,9,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,10,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,7,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,8,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,8,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,8,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,8,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.01,P.rett,2,2,8,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,8,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,9,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,10,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,11,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,0.1,P.rett,2,3,12,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,5,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,13,7,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,5,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,14,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,5,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,6,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,7,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,10,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,1,P.rett,2,4,15,10,0,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,16,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,17,3,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,18,4,1,TRUE,FALSE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,19,1,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,19,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,19,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,19,2,1,FALSE,TRUE
10/18/2020,Abby,Fall 2020 exp 6,S.m,2,P.rett,2,5,19,2,1,FALSE,TRUE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,8,1,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,8,1,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,1,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C1,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,6,1,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,6,1,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
10/20/2020,Abby,Fall 2020 exp 7,PBS,0,PBS,0,Control,C2,10,0,TRUE,FALSE
