date,scientist,rep,primary,secondary,2_dose,vial,day,status,alive3,average 0 hour,average 10 hour
6/27/21,Abby,V,S.M,P.rett,2,24,7,1,TRUE,18253.72619,2395.650842
6/27/21,Abby,V,S.M,P.rett,2,24,7,0,TRUE,18253.72619,2395.650842
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C1,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,2,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,5,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,PBS,NA,C2,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,5,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,1,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,8,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,11,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,17,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,2,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,4,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,13,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,13,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,13,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,0.1,3,13,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,4,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,5,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,1,6,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,7,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,8,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,2,9,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,10,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,11,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,PBS,P.rett,5,12,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,8,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C3,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,PBS,NA,C4,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,10,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,10,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,13,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,16,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,14,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,15,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,15,8,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,15,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,15,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,0.1,15,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,8,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,17,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,16,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,7,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,16,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,17,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,18,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,1,18,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,11,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,17,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,19,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,10,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,15,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,20,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,9,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,13,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,2,21,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,12,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,14,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,16,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,22,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,3,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,15,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,16,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,16,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,23,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,1,1,FALSE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,11,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,17,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,19,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,20,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,21,1,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,21,0,TRUE,,
1/30/21,Abby,SM-P.rett_1,s.m 0.1,P.rett,5,24,21,0,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,4,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,7,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,7,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C1,7,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,10,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,PBS,NA,C2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,2,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,5,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,1,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,9,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,11,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,2,12,0,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,2,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,4,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,6,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,1,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,0.1,3,12,0,TRUE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
2/13/21,Abby,SM-P.rett2,PBS,P.rett,1,4,1,1,FALSE,,
